FECHA,PAIS,MUNICIPIO,DELITO,CIRCUNSTACIA DE LA CAPTURA,PAIS.1,CAPTURADO,GENERO,ZONA
2022-12-01,COLOMBIA,CHAPARRAL,ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,RURAL,
2022-12-01,COLOMBIA,CIMITARRA,ARTICULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,FLAGRANCIA LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-12-01,COLOMBIA,CUMBAL,ARTICULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-12-01,COLOMBIA,DOSQUEBRADAS,ARTICULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-12-01,COLOMBIA,FACATATIVA,ARTICULO 205. ACCESO CARNAL VIOLENTO,FLAGRANCIA LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-12-01,COLOMBIA,GRANADA,ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-12-01,COLOMBIA,IBAGUE,ARTICULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-12-01,COLOMBIA,INIRIDA,ARTICULO 206. ACTO SEXUAL VIOLENTO,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-12-01,COLOMBIA,MANIZALES ,ARTICULO 206. ACTO SEXUAL VIOLENTO,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-12-01,COLOMBIA,MEDELLIN ,ARTICULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-12-01,COLOMBIA,MONTERIA,ARTICULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACION),ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-12-01,COLOMBIA,NEIVA ,ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,RURAL,
2022-12-01,COLOMBIA,PALMIRA,ARTICULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACION),ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-12-01,COLOMBIA,POPAYAN ,ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-12-01,COLOMBIA,PUERTO LIBERTADOR,ARTICULO 205. ACCESO CARNAL VIOLENTO,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-12-01,COLOMBIA,SAN ANDRES,ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-12-01,COLOMBIA,SINCELEJO ,ARTICULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-12-01,COLOMBIA,TARQUI,ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-01-02,COLOMBIA,BOGOTA D.C. ,ARTICULO 205. ACCESO CARNAL VIOLENTO,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-01-02,,AGUACHICA,ARTICULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,FLAGRANCIA LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-01-02,,ANDES,ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,FLAGRANCIA LEY 906,COLOMBIA,MASCULINO,RURAL,
2022-01-02,,CACHIRA,ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,FLAGRANCIA LEY 906,COLOMBIA,MASCULINO,RURAL,
2022-01-02,,FLORENCIA ,ARTICULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-01-02,,POPAYAN ,ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-01-02,,TUNJA ,ARTICULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,FLAGRANCIA LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-01-02,,ZONA BANANERA,ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,FLAGRANCIA LEY 906,COLOMBIA,MASCULINO,RURAL,
2022-02-02,COLOMBIA,CALI ,ARTICULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-02-02,,BOGOTA D.C. ,ARTICULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,FLAGRANCIA LEY 906,VENEZUELA,MASCULINO,URBANA,
2022-02-02,,EL CARMEN DE BOLIVAR,ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-02-02,,ESPINAL,ARTICULO 205. ACCESO CARNAL VIOLENTO,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-02-02,,INIRIDA,ARTICULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-02-02,,LEBRIJA,ARTICULO 205. ACCESO CARNAL VIOLENTO,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,RURAL,
2022-02-02,,MANIZALES ,ARTICULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,FLAGRANCIA LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-02-02,,MATANZA,ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-02-02,,NEIVA ,ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-02-02,,RIOHACHA ,ARTICULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-02-02,,RIONEGRO,ARTICULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-02-02,,ROLDANILLO,ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-02-02,,SAN JUAN DE RIO SECO,ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-02-02,,VILLAVICENCIO ,ARTICULO 205. ACCESO CARNAL VIOLENTO,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-02-02,,VIOTA,ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 600,COLOMBIA,MASCULINO,RURAL,
2022-03-02,,BOGOTA D.C. ,ARTICULO 205. ACCESO CARNAL VIOLENTO,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-03-02,,BOGOTA D.C. ,ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-03-02,,CALI ,ARTICULO 205. ACCESO CARNAL VIOLENTO,ORDEN JUDICIAL LEY 906,VENEZUELA,MASCULINO,URBANA,
2022-03-02,,CALI ,ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-03-02,,CARTAGENA ,ARTICULO 206. ACTO SEXUAL VIOLENTO,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-03-02,,CARTAGENA ,ARTICULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-03-02,,DUITAMA,ARTICULO 205. ACCESO CARNAL VIOLENTO,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-03-02,,FLORENCIA ,ARTICULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-03-02,,GUACHENE,ARTICULO 205. ACCESO CARNAL VIOLENTO,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,RURAL,
2022-03-02,,MANIZALES ,ARTICULO 206. ACTO SEXUAL VIOLENTO,FLAGRANCIA LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-03-02,,MEDELLIN ,ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-03-02,,MIRANDA,ARTICULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-03-02,,MOÑITOS,ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-03-02,,NEIVA ,ARTICULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-03-02,,ORITO,ARTICULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-03-02,,PITALITO,ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,RURAL,
2022-03-02,,SAN ANDRES DE TUMACO,ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,RURAL,
2022-03-02,,SOCORRO,ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-03-02,,TOCAIMA,ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,RURAL,
2022-03-02,,VISTAHERMOSA,ARTICULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-03-02,,YOPAL ,ARTICULO 205. ACCESO CARNAL VIOLENTO,ORDEN JUDICIAL LEY 906,COLOMBIA,FEMENINO,URBANA,
2022-04-02,,ACEVEDO,ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-04-02,,BELEN DE UMBRIA,ARTICULO 205. ACCESO CARNAL VIOLENTO,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-04-02,,BETULIA,ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-04-02,,EL SANTUARIO,ARTICULO 206. ACTO SEXUAL VIOLENTO,FLAGRANCIA LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-04-02,,LOS PATIOS,ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-04-02,,MARSELLA,ARTICULO 205. ACCESO CARNAL VIOLENTO,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-04-02,,NEIVA ,ARTICULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-04-02,,PUERTO RICO,ARTICULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-04-02,,PUERTO TEJADA,ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,VENEZUELA,MASCULINO,URBANA,
2022-04-02,,TITIRIBI,ARTICULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-05-02,COLOMBIA,CALI ,ARTICULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-05-02,,AMAGA,ARTICULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-05-02,,ARMENIA ,ARTICULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-05-02,,BELMIRA,ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-05-02,,BOGOTA D.C. ,ARTICULO 205. ACCESO CARNAL VIOLENTO,FLAGRANCIA LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-05-02,,MEDELLIN ,ARTICULO 206. ACTO SEXUAL VIOLENTO,FLAGRANCIA LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-05-02,,MEDELLIN ,ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-05-02,,MORALES,ARTICULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,RURAL,
2022-05-02,,MOSQUERA,ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-05-02,,PALMIRA,ARTICULO 206. ACTO SEXUAL VIOLENTO,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,RURAL,
2022-05-02,,PASTO ,ARTICULO 206. ACTO SEXUAL VIOLENTO,FLAGRANCIA LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-05-02,,PIVIJAY,ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-05-02,,RIOHACHA ,ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-05-02,,SALAZAR,ARTICULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,RURAL,
2022-05-02,,SANTA ISABEL,ARTICULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,RURAL,
2022-05-02,,TARAIRA,ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-05-02,,TAURAMENA,ARTICULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-05-02,,VILLAVICENCIO ,ARTICULO 205. ACCESO CARNAL VIOLENTO,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-05-02,,VILLAVICENCIO ,ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-06-02,,ARAUCA ,ARTICULO 205. ACCESO CARNAL VIOLENTO,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-06-02,,BOGOTA D.C. ,ARTICULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,FLAGRANCIA LEY 906,VENEZUELA,MASCULINO,URBANA,
2022-06-02,,CARTAGENA ,ARTICULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-06-02,,CARTAGO,ARTICULO 219 A. UTILIZACION O FACILITACION DE MEDIOS DE COMUNICACION PARA OFRECER SERVICIOS SEXUALES DE MENORES,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-06-02,,CUCUTA ,ARTICULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-06-02,,PUERTO GAITAN,ARTICULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,FLAGRANCIA LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-06-02,,ROVIRA,ARTICULO 205. ACCESO CARNAL VIOLENTO,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-06-02,,SOACHA,ARTICULO 205. ACCESO CARNAL VIOLENTO,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-07-02,COLOMBIA,BARRANQUILLA ,ARTICULO 206. ACTO SEXUAL VIOLENTO,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-07-02,COLOMBIA,MEDELLIN ,ARTICULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACION),ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-07-02,COLOMBIA,MUTATA,ARTICULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,RURAL,
2022-07-02,COLOMBIA,NEIVA ,ARTICULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,FLAGRANCIA LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-07-02,COLOMBIA,PUERTO COLOMBIA,ARTICULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-07-02,COLOMBIA,RESTREPO,ARTICULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,FLAGRANCIA LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-07-02,COLOMBIA,SAN ANDRES,ARTICULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-07-02,COLOMBIA,VILLAVICENCIO ,ARTICULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,FLAGRANCIA LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-08-02,COLOMBIA,AGUACHICA,ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-08-02,COLOMBIA,APARTADO,ARTICULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-08-02,COLOMBIA,CAMPOALEGRE,ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-08-02,COLOMBIA,FLORIDABLANCA,ARTICULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-08-02,COLOMBIA,GUADALAJARA DE BUGA,ARTICULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACION),ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-08-02,COLOMBIA,LA DORADA,ARTICULO 206. ACTO SEXUAL VIOLENTO,FLAGRANCIA LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-08-02,COLOMBIA,LA DORADA,ARTICULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,FLAGRANCIA LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-08-02,COLOMBIA,LA DORADA,ARTICULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-08-02,COLOMBIA,MEDELLIN ,ARTICULO 206. ACTO SEXUAL VIOLENTO,FLAGRANCIA LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-08-02,COLOMBIA,MEDELLIN ,ARTICULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,FLAGRANCIA LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-08-02,COLOMBIA,PITALITO,ARTICULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,RURAL,
2022-08-02,COLOMBIA,PURIFICACION,ARTICULO 205. ACCESO CARNAL VIOLENTO,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-08-02,COLOMBIA,SANTA MARTA ,ARTICULO 205. ACCESO CARNAL VIOLENTO,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-08-02,COLOMBIA,SOACHA,ARTICULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-08-02,COLOMBIA,TIMBIO,ARTICULO 205. ACCESO CARNAL VIOLENTO,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-09-02,COLOMBIA,BOGOTA D.C. ,ARTICULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,FLAGRANCIA LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-09-02,COLOMBIA,CALAMAR,ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-09-02,COLOMBIA,CARTAGENA ,ARTICULO 206. ACTO SEXUAL VIOLENTO,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-09-02,COLOMBIA,FUSAGASUGA,ARTICULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,RURAL,
2022-09-02,COLOMBIA,LOS PATIOS,ARTICULO 205. ACCESO CARNAL VIOLENTO,ORDEN JUDICIAL LEY 600,COLOMBIA,MASCULINO,URBANA,
2022-09-02,COLOMBIA,MANAURE,ARTICULO 205. ACCESO CARNAL VIOLENTO,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-09-02,COLOMBIA,PLANADAS,ARTICULO 205. ACCESO CARNAL VIOLENTO,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-09-02,COLOMBIA,SANTANDER DE QUILICHAO,ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-10-02,COLOMBIA,BOGOTA D.C. ,ARTICULO 205. ACCESO CARNAL VIOLENTO,FLAGRANCIA LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-10-02,COLOMBIA,BOGOTA D.C. ,ARTICULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,FLAGRANCIA LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-10-02,COLOMBIA,CERETE,ARTICULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACION),ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-10-02,COLOMBIA,COPACABANA,ARTICULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,FLAGRANCIA LEY 906,COLOMBIA,MASCULINO,RURAL,
2022-10-02,COLOMBIA,IBAGUE,ARTICULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-10-02,COLOMBIA,MANIZALES ,ARTICULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-10-02,COLOMBIA,MEDELLIN ,ARTICULO 206. ACTO SEXUAL VIOLENTO,FLAGRANCIA LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-10-02,COLOMBIA,OCAÑA,ARTICULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-10-02,COLOMBIA,SANTAFE DE ANTIOQUIA,ARTICULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,FLAGRANCIA LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-10-02,COLOMBIA,SUCRE,ARTICULO 205. ACCESO CARNAL VIOLENTO,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-10-02,COLOMBIA,VILLAVICENCIO ,ARTICULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,FLAGRANCIA LEY 906,VENEZUELA,MASCULINO,URBANA,
2022-11-02,COLOMBIA,SANTA ROSA DE CABAL,ARTICULO 205. ACCESO CARNAL VIOLENTO,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-11-02,COLOMBIA,CALI ,ARTICULO 205. ACCESO CARNAL VIOLENTO,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-11-02,COLOMBIA,GALAPA,ARTICULO 205. ACCESO CARNAL VIOLENTO,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-11-02,COLOMBIA,AGUACHICA,ARTICULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,FLAGRANCIA LEY 906,COLOMBIA,MASCULINO,URBANA,
2022-11-02,COLOMBIA,AGUSTIN CODAZZI,ARTICULO 206. ACTO SEXUAL VIOLENTO,ORDEN JUDICIAL LEY 906,COLOMBIA,MASCULINO,URBANA,
